,Date,Instrument,e_p,b_p,ebit_ev,rev_ev,90_days,1_yr,fwd_ret
42768,2021-01-26,ALK.N,-0.0695123017036876,0.4646594127306903,-0.0680901101161407,0.1228053771737538,0.2468126052441663,-0.2251457616983107,0.2919158788346516
748,2016-08-17,TGT.N,0.0153187480359828,0.2608016853126078,0.0229233880033057,0.2907045181376086,0.0386764705882352,-0.1243491197619638,0.0764547642644768
2934,2016-11-16,TGT.N,0.0153659761522901,0.2797466941277953,0.0209135759308412,0.3213458896065058,0.0815078236130868,0.0776754075124026,-0.2270156517164276
5023,2017-02-28,TGT.N,0.0227501390709237,0.3061207288007717,0.0290544791988879,0.4664797684991237,-0.252385192723572,-0.2753390875462391,-0.0634677556576485
7622,2017-05-17,TGT.N,0.0220080366556621,0.3563808767588717,0.0286962147307988,0.39789631758782,-0.1628897338403041,-0.1792424694303609,-0.0125363372093022
9976,2017-08-15,TGT.N,0.0216756808173334,0.3585047775123194,0.0270829476992955,0.4065864187997129,-0.0033009352649917,-0.230496955967719,-0.0034958601655934
12286,2017-11-15,TGT.N,0.0145218447998281,0.3383468316646156,0.0201298735785844,0.3940504486833343,-0.0349251603706344,-0.2885853145934586,0.3255169867060563
14563,2018-03-06,TGT.N,0.0274123742029257,0.2938192933194919,0.0255119827616883,0.4747707690784481,0.2063518736346834,0.3047982551799346,-0.0086363003203789
17083,2018-05-23,TGT.N,0.0188562560877735,0.2930335730186311,0.0216495162227964,0.3466608127239954,-0.051446088231374,0.3130996309963099,0.2075312631726851
19467,2018-08-22,TGT.N,0.0184000334841442,0.2571629210481079,0.0212937960581076,0.332909866955956,0.2075312631726851,0.5853163622947795,-0.1967651850127996
21947,2018-11-20,TGT.N,0.0139997745771292,0.2493850519527199,0.0149882464960448,0.3225912328575057,-0.1967651850127996,0.2007305618368411,0.1009705924960162
24192,2019-03-05,TGT.N,0.0214869059980003,0.3041824273927438,0.0259294604359604,0.4903549073556073,0.0678656737389349,0.0586432650787016,0.0205263157894737
26867,2019-05-22,TGT.N,0.0203075989123627,0.2839743108285997,0.0228229363212795,0.3498259987262561,0.0767735665694848,0.0897850217788394,0.3280041258380608
29438,2019-08-21,TGT.N,0.0224587244110189,0.2833917506703838,0.0260907429342917,0.356825290523773,0.3280041258380608,0.1985105887828717,0.2274757281553399
31963,2019-11-20,TGT.N,0.0129610068809004,0.2095725832492934,0.015518766202614,0.2837000697079254,0.1891459744168548,0.8254403696217152,-0.1628569168709958
34372,2020-03-03,TGT.N,0.0148620532075489,0.2108665175119025,0.0180048396573604,0.3597739053309801,-0.1533477321814255,0.3763328998699609,0.1302910052910051
37057,2020-05-20,TGT.N,0.0052498829505222,0.2064645868816301,0.0109296568225789,0.3075828100070095,0.0115846440047353,0.506675062972292,0.2891415196856977
39700,2020-08-19,TGT.N,0.0268501378967246,0.1998349316360964,0.03375029281694,0.3284256575473099,0.2891415196856977,0.4505267118133935,0.0818959927376474
42334,2020-11-18,TGT.N,0.0133063796972661,0.174780740816457,0.0234217347879604,0.2732374751139795,0.0959668943772988,0.3070896983940461,0.0397962241534313
44767,2021-03-02,TGT.N,0.0152107901452701,0.1591621809403627,0.0193057374488135,0.2986382606779083,-0.0349335261723313,0.6090706733444631,0.2623782350567754
2501,2016-11-04,LDOS.N,0.0140397621403009,0.4807461409799752,0.0156568665672417,0.1962887701181718,0.24417978397651,0.0802636757840751,0.1994972577696527
4863,2017-02-23,LDOS.N,0.0076726983142933,0.4076933765306739,0.0165840565781264,0.2426360550492936,0.0614762386248735,0.6621539772008651,0.0361973709277958
6990,2017-05-04,LDOS.N,0.009355448066627,0.4128091459399173,0.0163370626867639,0.23948648711279,0.1079649623141167,0.5014734817261026,0.0413678985107557
9451,2017-08-03,LDOS.N,0.0125529530105262,0.4129665357748633,0.0176967733389969,0.2382115405997963,0.0413678985107557,0.5983398639823951,0.1091101694915255
11467,2017-11-02,LDOS.N,0.0091573019606667,0.3678555202248341,0.0151006108664459,0.2123417359478325,0.1179925253603844,0.4355575868372945,0.0466411970709965
14018,2018-02-22,LDOS.N,0.01167039315707,0.344993201222157,0.0101581240446226,0.2012428354037045,0.0666774821544451,0.2157914201183433,-0.0833460076045626
16220,2018-05-03,LDOS.N,0.0102973669328253,0.3463751563384686,0.0143176301662181,0.1911364507982019,-0.1130242825607064,0.1064806315402975,0.13174050107848
17876,2018-07-26,LDOS.N,0.0160797942243541,0.3814484518777344,0.0177545019565231,0.2158708435002262,0.0396281054717266,0.2725746268656714,-0.1024776425744025
20340,2018-10-25,LDOS.N,0.0141243357361458,0.331873847841141,0.0163876525957769,0.1990481388402157,-0.1058857893968161,-0.0182809493264913,0.0178046390068604
23475,2019-02-19,LDOS.N,0.0239568963553105,0.4215394316136557,0.0177507670645452,0.2486046583060907,-0.0154842787170168,-0.0591876792994111,0.179264965495105
25429,2019-04-30,LDOS.N,0.0205320803315938,0.3578448286363495,0.0244358664610274,0.2201791184268105,0.2776908363762824,0.1575299306868305,0.1483396842678279
27950,2019-07-30,LDOS.N,0.0118103056279802,0.2916971809146013,0.0153487332858898,0.1965790817084859,0.1483396842678279,0.2332651271558024,0.0238208106186301
30408,2019-10-29,LDOS.N,0.0130862855103151,0.2654880172905194,0.0165622508954277,0.1940247160683376,0.0522533495736907,0.3686628643852978,0.4263224910290542
33518,2020-02-18,LDOS.N,0.0130656119287923,0.2423528995270022,0.016031922998685,0.1800695837951169,0.3624502432551968,0.9977302204928664,-0.2011037169290699
35990,2020-05-05,LDOS.N,0.0092191483069459,0.2689586310417695,0.011677908065793,0.1775656652740844,-0.065235969993353,0.3272212484832142,-0.0626777732629012
38767,2020-08-04,LDOS.N,0.0115029130875277,0.2659954673442689,0.0146693926294392,0.164410038931485,-0.0626777732629012,0.14521534069753,-0.0708789422347457
41147,2020-11-02,LDOS.N,0.0126819874191763,0.2883401556777146,0.0155843770372135,0.1921085564815448,-0.0708789422347457,0.0306564077903341,0.0907500291613203
44183,2021-02-23,LDOS.N,0.0131677613031664,0.2581415946844102,0.0155290981112619,0.1694651914692072,-0.068068566872633,-0.1561992420140767,0.1207357501871457
136,2016-08-03,ICE.N,0.0117160877781262,0.5018555022495987,0.0158219550939733,0.041027966312648,0.0755541800456496,0.1730801687763712,-0.0538450471189121
1992,2016-11-01,ICE.N,0.0107180624433078,0.483309839013349,0.0131896414568174,0.037278507590526,-0.0538450471189121,0.0107588856868396,0.1391370461889374
4091,2017-02-07,ICE.N,0.0107117211390046,0.4676558920603771,0.0152467328671657,0.0377886740101773,0.1229154955967772,0.2672333587076037,0.0066744535291172
6749,2017-05-03,ICE.N,0.0141288754233793,0.4434271559668158,0.0188587900980757,0.0354265507085335,0.0339331619537275,0.1875049208723722,0.0798939167909831
9337,2017-08-03,ICE.N,0.010735597604852,0.4073377821525948,0.013940635099039,0.0335832368891504,0.0703137834729752,0.1714676160678967,0.0540291634689178
11610,2017-11-02,ICE.N,0.0091270125720302,0.3955533470241388,0.0132585590485723,0.0310740696523004,0.0593952483801296,0.2866779089376055,0.0298529197611765
13329,2018-02-07,ICE.N,0.0298695862044955,0.4107855419867239,0.0155315125820718,0.030743007734568,0.0682779456193352,0.2282042375824939,-0.0082013574660633
16191,2018-05-03,ICE.N,0.0110129058886093,0.4029679227948496,0.0140327347722105,0.032557593157258,-0.0622994652406416,0.1601058551108169,0.0392072996863415
18539,2018-08-02,ICE.N,0.0106801939946194,0.3944629891858904,0.0139735397496475,0.0317413545262066,0.0392072996863415,0.1244986115396484,0.0569351076965289
20831,2018-10-31,ICE.N,0.0106648876006305,0.3919462622135649,0.0124856239233754,0.0291796610222017,0.0569351076965289,0.1218872870249017,-0.0193406022845276
23058,2019-02-07,ICE.N,0.0142401805325331,0.4008925455648162,0.015847236053457,0.0337256533777252,-0.0341344924571721,0.1276119402985074,0.0551952349437459
25977,2019-05-02,ICE.N,0.0112364388676881,0.3971291803113092,0.0137563833750794,0.0316516786086492,0.0385617509119331,0.1365839749073281,0.1189162067235323
28489,2019-08-01,ICE.N,0.0097402812859742,0.3531883775623908,0.0124276048173717,0.0294300090892542,0.1189162067235323,0.2237618328988888,0.0573991031390133
30914,2019-10-31,ICE.N,0.0102302345332401,0.3318734495745444,0.0119371665310824,0.0281981646891904,0.0431320504313204,0.2433430002636434,-0.0446352841391008
33119,2020-02-06,ICE.N,0.0086928812769965,0.3348117554343218,0.0111047764714414,0.0284357332993746,0.0078291018901688,0.1831670168067227,-0.00732438131173
35485,2020-04-30,ICE.N,0.014658503359669,0.3820005975529761,0.0175076122672299,0.0405126914061175,-0.1070180692822202,0.1224745890325009,0.0550027948574622
38205,2020-07-30,ICE.N,0.0104338073725499,0.3382109682348751,0.0130992613413486,0.0340200102999887,0.0550027948574622,0.0436850254368503,0.0140934619052663
40904,2020-10-29,ICE.N,0.0069453226371764,0.3387358509788009,0.0102328908816235,0.0264383927731371,-0.0111593304401735,0.029807381900355,0.1969696969696968
43339,2021-02-04,ICE.N,0.0081285226274034,0.301311661956488,0.0099017981649202,0.0276383941278335,0.1924838642515094,0.236640397279499,0.0273243125272808
931,2016-09-27,INFO.N,-0.0020130748990243,0.5355033247164849,0.0058072887203982,0.0383588095423935,0.1386581469648562,0.2289655172413793,0.0754769921436586
3309,2017-01-17,INFO.N,0.0058886493280781,0.5331041055757582,0.0076133881025491,0.0473156367283604,0.0472677595628414,0.4345059880239521,0.0803548134620402
5514,2017-03-28,INFO.N,0.0040756792210114,0.4749833615796077,0.0062337783377755,0.0426117868238875,0.170104549307714,0.1714285714285712,0.0956290751026323
7892,2017-06-27,INFO.N,0.007010952047112,1.06687059491313,0.0079518939565899,0.0265018053122404,0.0956290751026323,0.4055142503097892,0.0
7893,2017-06-27,INFO.N,0.0054252824801218,0.4156979282805131,0.0079518939565899,0.0408458679935721,0.0956290751026323,0.4055142503097892,0.0
7894,2017-06-27,INFO.N,0.007010952047112,1.06687059491313,0.0079518939565899,0.0408458679935721,0.0956290751026323,0.4055142503097892,0.0
7895,2017-06-27,INFO.N,0.002731763585157,0.4156979282805131,0.0079518939565899,0.0408458679935721,0.0956290751026323,0.4055142503097892,0.0
7896,2017-06-27,INFO.N,0.0139237507655644,1.06687059491313,0.0042960062021713,0.0408458679935721,0.0956290751026323,0.4055142503097892,0.0
7897,2017-06-27,INFO.N,0.002731763585157,0.4156979282805131,0.0042960062021713,0.0408458679935721,0.0956290751026323,0.4055142503097892,0.0
7898,2017-06-27,INFO.N,0.002731763585157,0.4156979282805131,0.0079518939565899,0.0265018053122404,0.0956290751026323,0.4055142503097892,0.0
7901,2017-06-27,INFO.N,0.007010952047112,1.06687059491313,0.0042960062021713,0.0408458679935721,0.0956290751026323,0.4055142503097892,0.0
7902,2017-06-27,INFO.N,0.002731763585157,0.4156979282805131,0.0042960062021713,0.0265018053122404,0.0956290751026323,0.4055142503097892,0.0
7903,2017-06-27,INFO.N,0.007010952047112,1.06687059491313,0.0042960062021713,0.0265018053122404,0.0956290751026323,0.4055142503097892,-0.0275512453162882
7904,2017-06-27,INFO.N,0.0054252824801218,0.4156979282805131,0.0042960062021713,0.0265018053122404,0.0956290751026323,0.4055142503097892,0.0
7907,2017-06-27,INFO.N,0.0139237507655644,1.06687059491313,0.0079518939565899,0.0265018053122404,0.0956290751026323,0.4055142503097892,0.0
7908,2017-06-27,INFO.N,0.0054252824801218,0.4156979282805131,0.0042960062021713,0.0408458679935721,0.0956290751026323,0.4055142503097892,0.0
7909,2017-06-27,INFO.N,0.0139237507655644,1.06687059491313,0.0079518939565899,0.0408458679935721,0.0956290751026323,0.4055142503097892,0.0
7910,2017-06-27,INFO.N,0.0054252824801218,0.4156979282805131,0.0079518939565899,0.0265018053122404,0.0956290751026323,0.4055142503097892,0.0
7912,2017-06-27,INFO.N,0.0139237507655644,1.06687059491313,0.0042960062021713,0.0265018053122404,0.0956290751026323,0.4055142503097892,0.0
10170,2017-09-26,INFO.N,0.0078087525053617,0.412226132087366,0.0072700667370398,0.0400562081425089,-0.0275512453162882,0.1995649809679172,0.0877153218495014
12550,2018-01-16,INFO.N,0.0059386629042346,0.4497202776788623,0.0080494690771202,0.0431819048106502,0.0931662870159453,0.2432642487046632,0.0127109814544696
14864,2018-03-27,INFO.N,0.0128270759335499,0.4338932527659122,0.0073492328978965,0.0406300117682641,0.0788013318534961,0.1705202312138727,0.0802469135802468
17268,2018-06-26,INFO.N,0.0059372918040747,0.4021363455825241,0.00910400193374,0.0426758026489544,0.0802469135802468,0.165371809100999,0.0266666666666666
19697,2018-09-25,INFO.N,0.0048203135644925,0.3640190098138676,0.0076544792438963,0.036279042249717,0.0266666666666666,0.2261146496815285,-0.0580705009276436
22165,2019-01-15,INFO.N,0.0038884613825575,0.3812641139217996,0.0075484186306727,0.04014044528801,-0.0206404320987654,0.0605807395028201,0.0492416781563915
24503,2019-03-26,INFO.N,0.0051612310656027,0.3920230228616369,0.0077013941620492,0.0391390910692974,0.1483078249622764,0.0960905349794238,0.1708278580814717
27055,2019-06-26,INFO.N,0.0065083716621775,0.3643645401047093,0.0094884572637415,0.0402922334441977,0.1857414448669201,0.2162636505460218,0.0572390572390573
29609,2019-09-24,INFO.N,0.0015239513104465,0.3129610733547941,0.0081292810668909,0.0355852000421205,0.1127235909551129,0.2233766233766234,0.1989687594783136
32232,2020-01-14,INFO.N,0.0069717672332494,0.2888872411697727,0.0074471146093804,0.0327977484604949,0.16008804108584,0.5468597143416163,-0.2625853781937769
34699,2020-03-24,INFO.N,0.0170296328713022,0.2938577268039759,0.0060692975421786,0.032202733350941,-0.226380042462845,0.1083650190114067,0.2481989708404803
37286,2020-06-23,INFO.N,0.0025876317834339,0.2926297566638219,0.0070908333041914,0.0312020980286454,0.2481989708404803,0.1667468334135,0.0638999587742201
39924,2020-09-29,INFO.N,0.0051167176063393,0.2699044979712292,0.0077047495039066,0.0292802307634299,0.0254304635761588,0.1792840822543793,0.1037199690002583
42596,2021-01-13,INFO.N,0.0036025225601613,0.2033577493358058,0.005558309225475,0.0236880676460582,0.070936207544805,0.094390368852459,0.1110590988882387
310,2016-08-04,MSI.N,0.0092836541028505,-0.0597797913725609,0.0183607102936339,0.0954756935268964,-0.054006734006734,0.094251441034429,0.0805808656036448
2519,2016-11-04,MSI.N,0.0150969135021658,-0.0518170104058714,0.0228096626316113,0.0954765113432474,0.0266468280806166,0.1129032258064517,0.0671936758893279
3931,2017-02-02,MSI.N,0.0176641051161785,-0.0700748861399015,0.0280301997496278,0.110189699642065,0.1200221238938055,0.2893982808022923,0.0629629629629628
7032,2017-05-04,MSI.N,0.0054490760123162,-0.0743055819861306,0.0097241073480104,0.0720033613456725,0.0629629629629628,0.2205840657782816,0.0499419279907085
9362,2017-08-03,MSI.N,0.0092388273612656,-0.0696790949078664,0.013433120029491,0.0837890861839503,0.0499419279907085,0.2299319727891158,-0.0042035398230089
11507,2017-11-02,MSI.N,0.015357414530108,-0.0601257266980646,0.0195651357004939,0.0932888354414856,-0.0038729666924864,0.1860342555994729,0.1010886469673406
13157,2018-02-01,MSI.N,-0.0392892080384006,-0.1190292180919894,0.029359130186746,0.1092315927290151,0.0947647448641484,0.2147058823529413,0.0864608555286521
16204,2018-05-03,MSI.N,0.0068716279929347,-0.0912693153933383,0.0100260710121645,0.0665985169495815,0.0864608555286521,0.2753434391283751,0.1284241805181538
18763,2018-08-02,MSI.N,0.0095401235357408,-0.0798720342686746,0.013911393182972,0.0744196109484219,0.1284241805181538,0.3446940356312935,0.0185977616853192
20963,2018-11-01,MSI.N,0.0116965148486142,-0.0668169330015982,0.0129827718125238,0.0723770093261062,0.0519248746494434,0.3133156498673739,-0.0416868637905961
23040,2019-02-07,MSI.N,0.0224321966374655,-0.0687318252422817,0.0254112452732178,0.0984139980168953,-0.043618479400145,0.2013368442373913,0.2000505816894282
25867,2019-05-02,MSI.N,0.0065397775464732,-0.0479872418641875,0.0096236008562843,0.0601747419579739,0.2176032845778803,0.3218497539232983,0.1574288724973656
28306,2019-08-01,MSI.N,0.0075341719836848,-0.0353050571216148,0.0118566595858964,0.058342293200443,0.1574288724973656,0.3558262014483213,0.0036416605972324
30751,2019-10-30,MSI.N,0.0094761851814149,-0.0390759546244861,0.0139702740642118,0.0608225469083809,0.0036416605972324,0.3492167101827677,0.0820633768746976
33121,2020-02-06,MSI.N,0.0088014499711212,-0.0253539711102259,0.0097940147909433,0.0748250133224483,0.139028582341333,0.3217847381251384,-0.238752584809702
36576,2020-05-07,MSI.N,0.0085017528377551,-0.0409119882750854,0.011405586507601,0.0603074941536091,-0.238752584809702,-0.0823283702755507,0.0574113501211364
39207,2020-08-06,MSI.N,0.005719867538083,-0.0351665930119179,0.0097477255766484,0.0579846322905043,0.0574113501211364,-0.1830402722631877,0.1309449420259667
40783,2020-10-29,MSI.N,0.0078402239857481,-0.0289132162596371,0.0123484238473504,0.0611852937582245,0.1651645207439196,-0.027870613511578,0.1186076493339065
43441,2021-02-04,MSI.N,0.014291136606764,-0.019355471423724,0.0173955198374001,0.0693684501586149,0.0976506024096386,0.0153237490248523,0.0319411667855771
952,2016-10-05,STZ.N,0.0108917395604611,0.2179683204766118,0.0152714877788911,0.0495453147651603,0.0156014697909765,0.2334479479113322,-0.1295966785290628
3273,2017-01-05,STZ.N,0.0133129484464833,0.2301805178551857,0.014628649088186,0.046538691221509,-0.1295966785290628,-0.0017006802721087,0.1704940374787054
5546,2017-04-06,STZ.N,0.0143171949037366,0.2214649910676316,0.0117672741884924,0.0402681250842086,0.1704940374787054,0.0908109481171017,0.1223729405600511
7925,2017-06-29,STZ.N,0.0111770131587734,0.2072641760085025,0.0145431241848216,0.0431682545643042,0.1868382171878846,0.1783509565429983,0.085377872296281
10202,2017-10-05,STZ.N,0.0128607172722063,0.2032716359764331,0.0148657576572861,0.0436420351696398,0.0812835882596114,0.2393390191897655,0.0508004778972521
